,date_sold,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
11487,10/7/2014,240000,4,1.75,2020,10332,1.0,0,0,3,7,1010,1010,1954,0,98168,47.5059,-122.303,2240,8379
11488,3/31/2015,229050,1,1.0,420,3298,1.0,0,0,4,4,420,0,1949,0,98136,47.5375,-122.391,1460,4975
11489,2/23/2015,328500,3,2.25,1390,1407,3.0,0,0,3,7,1390,0,2004,0,98125,47.7227,-122.296,1390,1628
11490,1/21/2015,319000,3,1.5,2010,10100,1.0,0,0,4,7,1110,900,1964,0,98168,47.4738,-122.266,1900,10100
11491,5/2/2014,650000,4,2.0,1820,5000,1.5,0,1,3,7,1640,180,1945,0,98115,47.6815,-122.26899999999999,2060,5000
11492,2/17/2015,398500,3,2.5,1630,1971,2.0,0,0,3,8,1630,0,1996,0,98177,47.7753,-122.375,1630,3451
11493,6/20/2014,250000,1,1.0,800,16306,1.0,0,0,2,6,680,120,1931,0,98168,47.4916,-122.30799999999999,1270,8666
11494,6/26/2014,815000,3,2.0,2270,11989,1.0,0,0,4,9,2270,700,1968,0,98040,47.5434,-122.229,2880,12439
11495,3/16/2015,1070000,3,2.75,2290,5002,2.0,0,0,4,9,1950,340,1995,0,98033,47.6811,-122.20700000000001,2290,5100
11496,10/1/2014,510000,3,2.25,2750,219542,2.0,0,0,3,7,1870,880,1981,0,98014,47.6367,-121.948,2430,219542
11497,11/14/2014,156000,2,1.75,590,6138,1.0,0,0,2,5,590,0,1947,0,98118,47.545,-122.27799999999999,1360,7112
11498,5/22/2014,254500,4,2.75,2570,7264,2.0,0,0,3,8,1720,850,1998,0,98092,47.258,-122.208,2420,7911
11499,7/21/2014,760000,3,2.5,2050,15020,1.0,0,2,3,9,1600,450,1960,0,98177,47.75899999999999,-122.37100000000001,2930,15050
11500,5/6/2015,210000,3,2.5,1610,6732,2.0,0,0,3,7,1610,0,1994,0,98030,47.3658,-122.17200000000001,1680,7414
11501,8/25/2014,349950,3,2.5,2140,7715,2.0,0,0,3,7,2140,700,1991,0,98198,47.38399999999999,-122.322,1990,7628
11502,4/2/2015,676000,3,2.0,1730,6784,2.5,0,0,4,7,1730,0,1942,0,98199,47.6462,-122.40299999999999,1210,6784
11503,1/2/2015,475000,4,3.5,2440,3052,2.0,0,0,3,8,1940,500,2006,0,98108,47.555,-122.309,2390,4600
11504,6/30/2014,880000,4,2.75,3220,4392,1.5,0,0,4,9,2320,900,1931,0,98105,47.6713,-122.27600000000001,2310,5795
11505,9/3/2014,1210000,4,3.25,4330,26162,2.0,0,0,3,11,4330,0,1997,0,98074,47.6009,-122.01100000000001,5110,26319
11506,12/12/2014,420000,3,1.5,1780,5000,1.0,0,4,4,7,1030,750,1958,0,98118,47.5168,-122.256,1780,7500
11507,5/23/2014,607000,3,1.0,1230,8114,1.0,0,0,4,7,1230,0,1951,0,98004,47.5822,-122.196,2220,8114
11508,11/24/2014,475000,4,1.75,2160,19283,2.0,0,0,3,8,2160,0,1981,0,98011,47.7603,-122.169,1990,9744
11509,10/22/2014,395000,2,1.75,1400,2500,1.0,0,0,5,7,710,690,1916,0,98116,47.5628,-122.391,1250,5700
11510,2/20/2015,650000,4,1.75,1900,10454,1.0,0,0,4,7,1180,720,1954,0,98004,47.5933,-122.195,2060,11325
11511,3/31/2015,625000,5,2.75,2910,85377,1.0,0,0,4,8,1510,1400,1966,0,98027,47.48,-122.03,2160,66120
11512,7/29/2014,849000,3,3.0,2960,42159,2.0,0,0,3,10,2960,0,1995,0,98052,47.7183,-122.1,2640,25209
11513,6/10/2014,429950,3,1.5,2010,9480,1.0,0,0,3,8,1570,440,1951,0,98125,47.7102,-122.281,1920,8791
11514,10/28/2014,825000,3,2.5,3760,5260,2.0,0,0,3,9,3230,530,2002,0,98029,47.5489,-122.007,3080,5312
11515,8/29/2014,505000,2,1.0,1020,5000,1.0,0,0,4,7,1020,0,1916,0,98117,47.6781,-122.363,1480,5000
11516,5/12/2014,265000,2,1.0,1290,2828,2.0,0,0,3,7,1290,0,2008,0,98053,47.6968,-122.025,1290,2628
11517,6/25/2014,283000,3,1.0,890,8400,1.0,0,0,4,6,890,0,1954,0,98056,47.5168,-122.204,1850,5565
11518,4/7/2015,560000,3,2.75,1620,7500,1.0,0,0,5,7,1140,480,1979,0,98074,47.6175,-122.065,1900,7500
11519,11/13/2014,765000,4,2.5,3360,13636,2.0,0,0,3,10,3360,0,1987,0,98074,47.6373,-122.042,2980,10615
11520,7/22/2014,610000,5,2.75,2930,31411,1.0,0,0,4,9,1520,1410,1975,0,98006,47.5576,-122.186,3070,12378
11521,9/3/2014,589000,3,2.5,2940,4799,1.0,0,0,3,9,1710,1230,1996,0,98033,47.6681,-122.184,2540,4616
11522,6/18/2014,192500,3,1.0,1080,8580,1.5,0,0,3,6,1080,0,1900,0,98168,47.4716,-122.262,1800,12672
11523,1/9/2015,3200000,3,3.25,4560,13363,1.0,0,4,3,11,2760,1800,1995,0,98004,47.6205,-122.214,4060,13362
11524,2/13/2015,550000,3,1.0,1010,6120,1.0,0,0,3,7,860,150,1940,0,98115,47.6861,-122.296,1930,6120
11525,10/14/2014,460000,2,1.5,1790,3760,1.5,0,0,4,8,1280,510,1928,0,98117,47.6871,-122.37299999999999,1540,5080
11526,7/3/2014,264500,4,2.25,2060,11385,1.0,0,0,4,7,1200,860,1962,0,98023,47.31399999999999,-122.363,2110,11385
11527,4/27/2015,339000,3,1.0,1150,2496,1.0,0,0,3,6,1010,140,1947,0,98126,47.5194,-122.376,1340,1203
11528,11/12/2014,950000,4,3.5,4030,4200,3.0,0,0,3,9,4030,0,1992,0,98199,47.6416,-122.38600000000001,2130,5000
11529,8/22/2014,677500,3,1.75,2020,9718,1.0,0,0,3,8,2020,0,1956,0,98040,47.574,-122.21,2370,8604
11530,12/5/2014,690000,4,2.5,2740,8120,2.0,0,0,3,9,2740,0,1999,0,98074,47.6123,-122.006,2780,8344
11531,5/9/2014,312000,4,2.25,1930,7452,1.0,0,0,3,7,1430,500,1984,0,98031,47.4098,-122.189,1714,7200
11532,10/22/2014,840000,5,1.75,2500,11617,1.0,0,0,4,9,1560,940,1966,0,98040,47.5361,-122.21700000000001,3370,11617
11533,7/1/2014,357500,3,3.5,2080,5100,2.0,0,0,3,8,2080,0,2004,0,98038,47.35,-122.005,2080,5100
11534,4/27/2015,675000,3,1.5,1460,6480,1.0,0,2,4,7,980,480,1940,0,98117,47.6962,-122.397,2180,6912
11535,10/21/2014,515000,3,2.75,3290,11441,2.0,0,0,4,10,3290,0,1988,0,98023,47.3052,-122.34,2600,12070
11536,6/23/2014,491234,4,2.5,1540,1860,2.0,0,0,3,8,1540,0,2014,0,98029,47.5521,-121.999,1210,1090
11537,3/19/2015,290000,3,2.0,1310,6265,1.0,0,0,3,7,1310,0,1988,0,98038,47.3893,-122.051,1100,6360
11538,8/21/2014,490000,4,2.5,2120,7820,1.0,0,0,3,8,1280,840,1975,0,98052,47.6743,-122.145,2350,8605
11539,4/28/2015,810000,4,2.0,2920,10424,1.0,0,0,5,8,1520,1400,1964,0,98005,47.5876,-122.17200000000001,2360,10696
11540,2/20/2015,252000,3,1.5,1150,13200,1.0,0,0,3,7,1150,0,1956,0,98166,47.4752,-122.345,1220,13066
11541,4/10/2015,299999,3,2.5,2380,9719,2.0,0,0,3,8,2380,0,2001,0,98001,47.2932,-122.28299999999999,2830,11505
11542,3/9/2015,400000,3,2.75,2220,5000,2.0,0,0,3,7,2220,0,1993,0,98108,47.5515,-122.324,960,5000
11543,12/29/2014,530000,5,2.0,3020,6000,1.5,0,0,5,7,1860,1160,1925,0,98126,47.5207,-122.37799999999999,1380,6000
11544,9/11/2014,357000,3,2.0,2460,53882,1.0,1,4,3,7,2460,0,1955,0,98198,47.3811,-122.325,2660,32625
11545,3/10/2015,365000,3,1.75,1820,5555,1.0,0,0,4,7,1030,790,1939,0,98103,47.6867,-122.352,1420,4000
11546,2/3/2015,804000,4,2.5,2620,5060,2.0,0,0,3,9,2620,0,2005,0,98116,47.5634,-122.39399999999999,900,5060
11547,9/4/2014,808250,3,2.0,1750,2640,1.0,0,0,3,8,1010,740,1914,2005,98119,47.6419,-122.368,1750,4560
11548,5/14/2015,360000,4,2.5,2020,7289,2.0,0,0,3,7,2020,0,1994,0,98031,47.401,-122.171,2090,7259
11549,10/23/2014,240000,3,1.75,1240,10956,1.0,0,0,3,6,1240,0,1987,0,98042,47.3705,-122.15,1240,8137
11550,7/22/2014,335000,2,2.0,1380,5840,1.0,0,0,3,7,1380,0,1988,0,98011,47.7732,-122.17200000000001,1810,5035
11551,8/29/2014,380000,3,1.75,1920,8775,1.0,0,0,3,7,1920,0,1953,0,98166,47.4544,-122.351,1560,8100
11552,5/15/2014,350000,3,1.75,1680,250470,1.0,0,0,4,7,1070,610,1940,0,98019,47.7624,-121.93,1680,360000
11553,9/25/2014,194000,3,1.0,1400,7955,1.0,0,0,3,7,1400,0,1964,0,98055,47.4848,-122.221,1160,14959
11554,3/25/2015,310000,3,1.0,1240,7194,1.0,0,0,3,6,1090,150,1936,0,98011,47.7636,-122.20200000000001,2090,8514
11555,2/9/2015,315000,3,1.75,1410,15134,1.0,0,0,3,7,1410,0,1980,0,98014,47.6931,-121.921,1770,15337
11556,12/8/2014,258950,3,1.75,1440,8050,1.0,0,0,3,8,1440,0,1985,0,98023,47.3187,-122.39,1790,7488
11557,6/17/2014,479000,2,2.25,1230,932,2.0,0,0,3,8,1020,210,2004,0,98112,47.6192,-122.301,1230,1064
11558,11/10/2014,510000,5,1.5,1550,9750,1.0,0,0,4,7,1550,0,1966,0,98033,47.6811,-122.169,1970,9750
11559,7/9/2014,400000,3,2.0,1760,6875,1.0,0,0,4,8,1760,0,1967,0,98072,47.74,-122.09299999999999,1670,13650
11560,4/1/2015,1450000,4,3.5,5000,38012,2.0,0,0,3,11,3610,1390,2004,0,98029,47.553999999999995,-122.036,3850,18054
11561,10/29/2014,680000,5,2.0,2140,5000,1.5,0,0,4,7,2020,120,1913,0,98122,47.6044,-122.29899999999999,1810,4400
11562,5/8/2014,1750000,6,3.0,3510,5760,2.5,0,0,4,10,3510,0,1906,0,98112,47.6263,-122.31200000000001,3450,5760
11563,8/4/2014,335000,3,1.75,2010,9417,1.0,0,0,4,8,1500,510,1967,0,98030,47.37300000000001,-122.185,1200,8250
11564,6/23/2014,460000,5,2.5,3390,9760,1.0,0,0,5,8,1750,700,1978,0,98058,47.4462,-122.137,2360,9600
11565,5/2/2014,440000,4,2.25,2160,8119,1.0,0,0,3,8,1080,1080,1966,0,98006,47.5443,-122.177,1850,9000
11566,3/26/2015,412250,2,2.0,1300,2983,1.0,0,0,3,8,1300,0,2006,0,98053,47.703,-122.015,1510,3876
11567,11/20/2014,185000,3,1.5,1280,4031,2.0,0,0,4,6,1280,0,1985,0,98002,47.3342,-122.215,1150,4500
11568,4/7/2015,286500,3,2.0,1840,8140,1.0,0,0,4,7,1040,800,1975,0,98003,47.3106,-122.325,1600,6720
11569,5/2/2015,422000,4,2.5,3200,6691,2.0,0,0,3,7,3200,0,2002,0,98038,47.367,-122.031,2610,6510
11570,3/19/2015,408000,3,2.25,2800,35362,2.0,0,0,3,9,2800,0,1985,0,98042,47.3507,-122.089,2800,37058
11571,10/27/2014,306500,2,1.0,1390,19988,1.0,0,2,4,7,1390,0,1949,0,98198,47.3985,-122.321,2580,10490
11572,4/13/2015,359900,4,2.5,2600,5188,2.0,0,0,3,8,2600,0,2005,0,98038,47.3451,-122.04,2610,5188
11573,7/9/2014,560000,3,2.5,1960,6058,2.0,0,0,3,8,1960,0,2002,0,98053,47.6319,-122.007,2480,6656
11574,8/27/2014,259875,3,1.0,1250,21303,1.0,0,0,3,6,1250,0,1970,0,98053,47.6625,-122.059,1250,17920
11575,11/5/2014,385000,3,1.0,1250,21303,1.0,0,0,3,6,1250,0,1970,0,98053,47.6625,-122.059,1250,17920
11576,10/7/2014,188000,1,1.0,550,16345,1.0,0,0,3,4,550,0,1945,0,98106,47.5181,-122.339,1100,9240
11577,6/15/2014,1140000,4,3.25,2500,5801,1.5,0,0,3,8,1960,540,1926,0,98112,47.632,-122.29,3670,7350
11578,10/10/2014,255000,3,1.0,1250,10094,1.0,0,0,4,6,1250,0,1927,0,98045,47.4987,-121.781,1300,10094
11579,7/30/2014,1190000,4,2.75,3020,8622,2.0,0,0,3,9,3020,0,1976,2003,98004,47.5866,-122.20100000000001,3060,14303
11580,5/29/2014,635200,4,1.75,1640,4240,1.0,0,0,5,7,920,720,1921,0,98117,47.6766,-122.368,1300,4240
11581,4/28/2015,355000,3,1.75,1870,8250,2.0,0,0,3,7,1870,0,1956,1979,98188,47.445,-122.285,1350,8714
11582,1/30/2015,544000,3,2.5,1760,1755,3.5,0,0,3,8,1760,0,1998,0,98105,47.6688,-122.279,1700,1721
11583,4/22/2015,402000,3,1.5,1320,3145,2.0,0,0,3,7,1320,0,1998,0,98144,47.5909,-122.29700000000001,1320,3002
11584,12/26/2014,575000,4,1.5,1430,4163,1.5,0,0,3,7,1430,0,1910,0,98199,47.6606,-122.397,1500,4000
11585,7/24/2014,216000,3,1.75,1580,9705,1.0,0,0,4,7,1580,0,1977,0,98042,47.3819,-122.09,1580,9942
11586,6/17/2014,1200000,4,3.5,4170,9748,2.0,0,0,3,11,4170,700,2004,0,98059,47.528,-122.132,4560,10589
11587,5/22/2014,850000,4,3.25,3090,6744,2.0,0,4,3,9,3090,0,1923,2015,98177,47.768,-122.38799999999999,2020,6656
11588,5/16/2014,238000,3,2.0,1020,1204,2.0,0,0,3,7,720,300,2004,0,98126,47.5445,-122.376,1360,1506
11589,4/13/2015,625000,4,1.75,2180,4431,1.5,0,0,3,8,2020,160,1912,0,98112,47.636,-122.302,1890,4400
11590,7/1/2014,1110000,5,3.25,3350,4000,2.0,0,0,4,8,2510,840,1997,0,98105,47.6645,-122.291,1620,4000
11591,5/28/2014,820000,3,2.5,2510,5503,2.0,0,2,3,9,2510,700,1995,0,98136,47.5419,-122.383,1790,6099
11592,12/1/2014,355000,3,2.5,1880,5290,1.0,0,0,3,8,1250,630,1974,0,98108,47.5401,-122.3,2030,5092
11593,3/3/2015,495000,4,1.5,1810,7998,1.0,0,0,3,8,1210,600,1960,0,98125,47.726000000000006,-122.29700000000001,1830,7763
11594,3/2/2015,1300000,5,2.5,4170,33310,2.0,0,0,4,11,4170,0,1991,0,98006,47.5455,-122.126,4670,37960
11595,5/5/2014,398750,3,2.5,2230,4000,2.0,0,0,3,7,2230,0,1954,0,98144,47.5801,-122.306,1310,4000
11596,7/16/2014,835000,4,2.5,3650,7784,2.0,0,0,3,9,3650,0,2006,0,98052,47.7066,-122.101,3150,6442
11597,10/2/2014,705000,6,2.75,2830,10579,1.0,0,0,4,8,1430,1400,1967,0,98005,47.636,-122.171,2060,10745
11598,5/4/2015,625000,4,1.5,2120,5000,2.0,0,0,4,8,2120,0,1900,0,98122,47.6024,-122.296,1830,5000
11599,2/11/2015,550000,4,2.5,2090,6926,2.0,0,0,3,8,2090,0,1990,0,98074,47.6339,-122.022,2000,7151
11600,5/29/2014,540000,3,1.5,2600,5085,1.0,0,0,4,7,1400,1200,1940,0,98126,47.5659,-122.376,1320,4000
11601,6/4/2014,519000,2,1.0,830,2820,1.0,0,0,4,7,830,0,1920,0,98103,47.68899999999999,-122.34700000000001,1460,3150
11602,1/28/2015,311000,4,2.5,1975,8734,2.0,0,0,3,7,1975,0,1996,0,98038,47.363,-122.03399999999999,1975,8538
11603,4/6/2015,305000,4,2.5,1900,7000,1.0,0,0,2,7,1420,480,1968,0,98023,47.3092,-122.376,1600,7600
11604,7/3/2014,395000,4,2.75,2640,35070,1.5,0,0,3,8,2640,0,1963,0,98058,47.4242,-122.181,2520,34986
11605,11/7/2014,275000,4,1.5,1610,6923,1.0,0,0,3,6,1010,600,1969,0,98198,47.3747,-122.306,1320,7684
11606,8/7/2014,450000,3,3.25,1770,1863,2.0,0,0,3,8,1430,340,2003,0,98029,47.5478,-122.005,1410,1375
11607,9/11/2014,324000,2,1.0,1070,6000,1.0,0,0,3,7,1070,0,1955,0,98133,47.7307,-122.33200000000001,1490,7622
11608,4/15/2015,2800000,5,3.25,4590,12793,2.0,0,2,5,11,3590,1000,1928,0,98199,47.6453,-122.41,2920,8609
11609,7/16/2014,565000,4,1.0,1540,2452,1.5,0,0,4,7,1540,0,1906,0,98103,47.6522,-122.348,1290,3360
11610,7/7/2014,373000,4,1.75,1590,7920,2.0,0,0,4,7,1590,0,1960,0,98133,47.7456,-122.336,1720,7998
11611,7/8/2014,613000,2,2.0,1170,1890,1.5,0,1,4,8,1170,0,1927,0,98119,47.6402,-122.37100000000001,2160,4000
11612,11/7/2014,614000,4,2.25,2880,9996,1.0,0,0,4,8,1920,960,1981,0,98072,47.7584,-122.14299999999999,2410,10584
11613,5/5/2015,595000,4,1.75,2510,8989,1.0,0,0,4,8,1680,830,1964,0,98006,47.5569,-122.17200000000001,2510,8931
11614,8/21/2014,440000,2,1.0,1280,12086,1.0,0,0,3,7,850,430,1983,0,98074,47.63399999999999,-122.03299999999999,1280,10452
11615,3/17/2015,425000,3,1.5,1570,12412,1.0,0,3,3,8,1570,0,1954,0,98166,47.438,-122.34899999999999,2130,12412
11616,9/25/2014,407000,2,1.0,740,6380,1.0,0,0,3,6,740,0,1912,0,98115,47.6929,-122.318,1800,6380
11617,8/25/2014,472000,3,1.5,1740,9038,1.0,0,0,4,7,1740,0,1955,0,98007,47.5897,-122.13600000000001,1390,9770
11618,6/17/2014,472000,3,2.5,1180,1262,3.0,0,0,3,8,1180,0,2010,0,98119,47.6381,-122.375,1180,2632
11619,10/22/2014,1250000,5,2.75,2960,28300,1.0,0,3,4,9,2160,800,1959,0,98177,47.7606,-122.37,2940,23250
11620,7/8/2014,412000,3,1.75,1880,5752,1.0,0,0,4,7,940,940,1945,0,98126,47.5354,-122.37799999999999,1110,5201
11621,4/6/2015,717000,3,1.0,1150,5000,1.0,0,0,3,8,1150,0,1959,2015,98117,47.6805,-122.369,1160,5000
11622,8/12/2014,425000,3,1.0,1320,7076,1.0,0,0,4,7,1320,0,1959,0,98008,47.6131,-122.12299999999999,1510,9000
11623,8/19/2014,299999,4,2.0,1640,7200,1.0,0,0,5,6,820,820,1944,0,98166,47.4791,-122.34700000000001,1640,8200
11624,5/7/2015,254000,3,2.0,1470,7694,1.0,0,0,4,7,1470,0,1992,0,98038,47.3539,-122.054,1580,7480
11625,2/12/2015,178500,3,1.0,900,10511,1.0,0,0,4,6,900,0,1961,0,98001,47.2883,-122.272,1460,10643
11626,11/21/2014,800000,3,1.75,1510,3600,1.0,0,0,5,8,1230,280,1910,0,98119,47.6387,-122.363,1300,3600
11627,9/11/2014,420000,3,1.0,1440,5623,1.0,0,0,4,6,720,720,1922,0,98115,47.69600000000001,-122.319,1280,5623
11628,3/12/2015,319900,2,1.0,1380,9251,1.0,0,0,3,7,1380,0,1940,0,98028,47.7486,-122.249,1870,12158
11629,3/2/2015,350000,2,1.5,1150,7552,1.0,0,1,3,7,1150,0,1944,0,98125,47.7298,-122.286,1910,8145
11630,5/28/2014,968000,6,2.75,3610,17580,1.0,0,4,5,9,2070,1540,1959,0,98075,47.5739,-122.069,2890,14060
11631,2/25/2015,491000,3,2.0,1250,1306,3.0,0,0,3,7,1250,0,2000,0,98107,47.6705,-122.39,1320,1306
11632,4/21/2015,948000,3,2.5,3510,9824,2.0,0,0,3,9,3510,0,2002,0,98075,47.5635,-122.03200000000001,3510,10588
11633,9/24/2014,900000,3,2.5,2260,9577,2.0,0,0,3,8,1700,560,1925,2004,98117,47.6928,-122.399,1740,10240
11635,6/17/2014,198000,3,1.5,1430,7347,1.0,0,0,3,7,820,610,1980,0,98023,47.2927,-122.369,1430,8723
11636,11/21/2014,250000,2,1.0,1420,21158,1.0,0,0,3,7,1420,0,1953,0,98166,47.4594,-122.359,1220,8625
11637,7/30/2014,615000,4,2.5,2120,3720,2.0,0,0,3,8,2120,0,2004,0,98029,47.5526,-121.994,2170,3720
11638,9/16/2014,550000,3,2.5,2080,7749,2.0,0,0,3,8,2080,0,1988,0,98029,47.5723,-122.021,2210,7471
11639,10/17/2014,190000,2,2.5,1370,3438,2.0,0,0,3,7,1370,0,1987,0,98188,47.4606,-122.28299999999999,1370,2308
11640,10/7/2014,629000,4,2.25,1900,11171,1.0,0,0,3,8,1280,620,1984,0,98006,47.56100000000001,-122.126,2330,9934
11641,10/7/2014,434000,3,1.75,1660,8301,1.0,0,0,5,7,1660,0,1955,0,98028,47.7647,-122.26299999999999,1660,9489
11642,10/8/2014,415885,3,1.0,1310,4163,1.0,0,0,4,7,1310,0,1964,0,98126,47.5301,-122.381,1120,4166
11643,6/2/2014,550000,3,2.5,1840,3035,1.0,0,0,3,7,920,700,1926,0,98105,47.6557,-122.32700000000001,1780,4000
11644,1/21/2015,272000,1,0.75,1040,6034,1.0,0,1,3,7,580,460,1991,0,98178,47.5078,-122.251,1560,5650
11645,6/27/2014,665000,3,2.5,2610,35000,2.0,0,0,3,10,2610,0,1988,0,98072,47.7377,-122.101,3060,35427
11646,10/9/2014,510000,3,2.0,1990,7405,1.0,0,0,5,7,1990,0,1971,0,98006,47.5421,-122.17200000000001,2120,6462
11647,9/4/2014,530000,3,2.0,3080,17700,1.0,0,0,4,8,1740,1340,1965,0,98166,47.4695,-122.366,2100,15100
11648,10/20/2014,355000,3,1.0,1200,16000,1.0,0,0,3,7,1200,0,1970,0,98072,47.7452,-122.101,1960,15500
11649,2/23/2015,255000,4,1.0,1250,9102,1.0,0,0,3,7,1250,0,1955,0,98148,47.4258,-122.32700000000001,1260,9180
11650,7/24/2014,790000,4,2.75,2640,9000,2.0,0,0,3,10,2640,0,1990,0,98052,47.6481,-122.125,2980,9137
11651,12/2/2014,695000,5,1.75,1790,9335,2.0,0,0,5,8,1790,0,1952,0,98004,47.5945,-122.20100000000001,1840,9612
11652,11/7/2014,255000,2,2.0,1140,8400,1.0,0,0,2,7,1140,0,1954,0,98148,47.4351,-122.335,1130,9375
11653,7/23/2014,410000,3,2.25,1790,5794,1.5,0,0,3,7,1380,410,1985,0,98072,47.7477,-122.171,2140,7769
11654,6/25/2014,650000,4,2.75,1910,16532,1.0,0,0,4,7,1420,490,1940,0,98117,47.6952,-122.39,2300,8250
11655,3/18/2015,675000,4,1.75,1530,3615,1.5,0,0,4,7,1530,0,1913,0,98103,47.6529,-122.334,1650,4200
11656,7/1/2014,332888,2,2.5,1050,1029,2.0,0,0,3,8,950,100,2007,0,98122,47.6018,-122.29899999999999,1350,3600
11657,2/20/2015,300000,3,1.75,1730,6900,1.0,0,0,4,7,1130,600,1976,0,98031,47.3915,-122.18799999999999,1950,7200
11658,8/1/2014,320000,4,1.5,1100,11824,1.0,0,0,4,7,1100,0,1954,0,98006,47.5704,-122.141,1380,11796
11659,5/8/2015,342500,5,2.25,2100,10726,1.0,0,0,4,7,1050,1050,1963,0,98059,47.4922,-122.134,2100,10726
11660,3/20/2015,752875,4,2.5,2800,72309,2.0,0,0,3,9,2800,0,1992,0,98072,47.7432,-122.11200000000001,2280,36420
11661,6/30/2014,1730000,5,3.5,5000,26540,2.0,0,3,3,10,3410,1590,2008,0,98040,47.5665,-122.21,3360,17398
11662,8/14/2014,255000,1,0.5,880,1642,1.0,0,0,3,6,500,380,1910,0,98126,47.5732,-122.37200000000001,1410,2992
11663,11/3/2014,244000,3,2.5,1470,9337,2.0,0,0,3,7,1470,0,1991,0,98155,47.7651,-122.323,1360,8684
11664,4/1/2015,1420000,5,3.25,3950,11438,2.0,0,2,3,10,3430,520,2006,0,98033,47.6898,-122.189,2070,10751
11665,11/10/2014,218000,3,1.0,980,12812,1.0,0,0,3,7,980,0,1956,0,98168,47.4892,-122.306,1430,8986
11666,12/3/2014,359000,4,1.0,2180,10617,1.5,0,0,3,7,2180,0,1950,0,98155,47.7522,-122.307,1360,9519
11667,10/27/2014,840000,4,2.75,3040,13559,2.0,0,0,3,11,3040,0,2003,0,98059,47.522,-122.149,3830,12202
11668,5/7/2014,900000,5,3.75,4130,226076,2.0,0,0,3,9,3170,960,1985,0,98077,47.715,-122.065,4130,55321
11669,10/9/2014,205000,4,1.75,1850,65340,1.5,0,0,4,7,1850,0,1972,0,98042,47.3468,-122.11,1750,40946
11670,1/21/2015,205000,3,2.5,1600,7295,2.0,0,0,2,7,1600,0,1993,0,98042,47.3904,-122.165,1410,9000
11671,4/8/2015,500000,2,1.5,2070,5432,2.0,0,0,3,7,1370,700,1951,0,98108,47.5571,-122.29899999999999,2070,5505
11672,1/9/2015,510000,4,2.5,3180,5405,2.0,0,0,3,7,3180,0,2001,0,98059,47.4905,-122.14,2610,5403
11673,6/20/2014,1140000,6,4.25,6900,244716,2.0,0,0,4,9,4820,2080,2002,0,98077,47.7506,-122.012,4170,266587
11674,4/30/2015,1550000,4,2.25,2640,3000,2.0,0,0,3,7,2080,560,1908,0,98109,47.6313,-122.344,1910,3000
11675,7/21/2014,210000,3,1.5,1920,61014,1.0,0,0,3,6,1920,0,1953,0,98038,47.4446,-122.074,1616,61014
11676,12/9/2014,597500,3,1.75,2030,32565,1.0,0,0,3,8,1600,430,1981,0,98052,47.7112,-122.098,2910,34190
11677,10/29/2014,400000,2,1.0,1140,101529,1.5,0,0,3,6,1140,0,1932,0,98092,47.2592,-122.228,1580,101529
11678,8/21/2014,412000,3,1.0,1660,6992,1.0,0,0,5,7,1260,400,1952,0,98155,47.7576,-122.318,1390,7359
11679,3/25/2015,299950,2,1.5,1390,1756,3.0,0,0,3,7,1390,0,2005,0,98133,47.7274,-122.35700000000001,1340,1756
11680,4/23/2015,1080000,4,3.0,2490,4325,1.5,0,0,3,8,1690,800,1922,2003,98105,47.6628,-122.32600000000001,1960,4284
11681,11/18/2014,422500,4,2.5,2550,8824,2.0,0,0,3,9,2550,0,1990,0,98031,47.3979,-122.212,2630,11237
11682,7/14/2014,410000,3,2.0,1270,10227,1.0,0,0,4,6,1270,0,1968,0,98033,47.6876,-122.16799999999999,1470,9750
11683,5/28/2014,1400000,4,3.25,2980,7000,2.0,0,3,3,10,2140,840,1900,2014,98144,47.5933,-122.292,2200,4800
11684,7/15/2014,245000,3,2.0,1470,8000,1.0,0,0,4,8,1470,0,1974,0,98023,47.3191,-122.385,1980,8000
11685,7/2/2014,720000,4,3.0,3550,12327,1.5,0,0,4,10,2180,1370,1990,0,98011,47.7533,-122.205,3170,12937
11686,10/24/2014,315000,2,1.0,780,7200,1.0,0,0,2,6,780,0,1935,0,98118,47.5609,-122.279,1750,7200
11687,2/24/2015,191950,2,2.5,1390,1302,2.0,0,0,3,7,1390,0,1987,0,98003,47.3081,-122.329,1390,2052
11688,9/23/2014,455000,4,2.5,2440,5001,2.0,0,0,3,8,2440,0,2005,0,98056,47.5108,-122.193,2260,5001
11689,5/16/2014,523000,3,1.5,1260,3135,1.5,0,0,3,8,1260,0,1931,0,98116,47.5755,-122.38799999999999,1700,4180
11690,10/24/2014,250000,3,2.25,1640,4420,2.0,0,0,4,7,1640,0,1918,0,98002,47.31100000000001,-122.21,1230,6632
11691,1/13/2015,294000,3,3.0,1670,4120,1.5,0,0,3,7,1140,530,1929,2012,98055,47.4881,-122.199,1010,4120
11692,10/10/2014,490000,3,2.25,2380,6000,1.0,0,0,3,8,2040,340,1961,0,98115,47.6955,-122.275,1680,7200
11693,9/16/2014,310000,4,1.0,1030,5750,1.0,0,0,3,7,1030,0,1971,0,98126,47.553000000000004,-122.37,1250,5750
11694,7/21/2014,265000,3,1.5,1560,10489,1.0,0,0,5,7,1560,0,1961,0,98022,47.2048,-121.999,1400,10489
